CIP6 ID,CIP6,Year,Completions
513899,"Other Registered Nursing, Nursing Administration, Nursing Research, & Clinical Nursing",2024,1213.0
513901,Licensed Practical & Vocational Nurse Training,2013,0.0
513999,"Other Practical Nursing, Vocational Nursing, & Nursing Assistants",2012,47.0
513999,"Other Practical Nursing, Vocational Nursing, & Nursing Assistants",2013,41.0
513999,"Other Practical Nursing, Vocational Nursing, & Nursing Assistants",2014,23.0
513999,"Other Practical Nursing, Vocational Nursing, & Nursing Assistants",2015,10.0
513999,"Other Practical Nursing, Vocational Nursing, & Nursing Assistants",2016,0.0
513999,"Other Practical Nursing, Vocational Nursing, & Nursing Assistants",2017,0.0
513999,"Other Practical Nursing, Vocational Nursing, & Nursing Assistants",2018,0.0
513999,"Other Practical Nursing, Vocational Nursing, & Nursing Assistants",2019,0.0
513999,"Other Practical Nursing, Vocational Nursing, & Nursing Assistants",2020,0.0
513999,"Other Practical Nursing, Vocational Nursing, & Nursing Assistants",2021,0.0
513999,"Other Practical Nursing, Vocational Nursing, & Nursing Assistants",2022,0.0
519999,Other Health Professions & Related Clinical Sciences,2012,728.0
519999,Other Health Professions & Related Clinical Sciences,2013,835.0
519999,Other Health Professions & Related Clinical Sciences,2014,740.0
519999,Other Health Professions & Related Clinical Sciences,2015,789.0
519999,Other Health Professions & Related Clinical Sciences,2016,821.0
519999,Other Health Professions & Related Clinical Sciences,2017,850.0
519999,Other Health Professions & Related Clinical Sciences,2018,944.0
519999,Other Health Professions & Related Clinical Sciences,2019,1049.0
519999,Other Health Professions & Related Clinical Sciences,2020,1043.0
519999,Other Health Professions & Related Clinical Sciences,2021,989.0
519999,Other Health Professions & Related Clinical Sciences,2022,994.0
519999,Other Health Professions & Related Clinical Sciences,2023,943.0
519999,Other Health Professions & Related Clinical Sciences,2024,954.0
520101,General Business,2012,11672.0
520101,General Business,2013,11175.0
520101,General Business,2014,10444.0
520101,General Business,2015,9205.0
520101,General Business,2016,8892.0
520101,General Business,2017,8816.0
520101,General Business,2018,9617.0
520101,General Business,2019,9486.0
520101,General Business,2020,8782.0
520101,General Business,2021,8488.0
520101,General Business,2022,9320.0
520101,General Business,2023,9096.0
520101,General Business,2024,8023.0
520201,General Business Administration & Management,2012,101611.0
520201,General Business Administration & Management,2013,103473.0
520201,General Business Administration & Management,2014,108942.0
520201,General Business Administration & Management,2015,106889.0
520201,General Business Administration & Management,2016,107212.0
520201,General Business Administration & Management,2017,105886.0
520201,General Business Administration & Management,2018,107831.0
520201,General Business Administration & Management,2019,110756.0
520201,General Business Administration & Management,2020,104189.0
520201,General Business Administration & Management,2021,105796.0
520201,General Business Administration & Management,2022,106562.0
520201,General Business Administration & Management,2023,105058.0
520201,General Business Administration & Management,2024,97150.0
520202,"Purchasing, Procurement, Acquisitions, & Contracts Management",2012,548.0
520202,"Purchasing, Procurement, Acquisitions, & Contracts Management",2013,587.0
520202,"Purchasing, Procurement, Acquisitions, & Contracts Management",2014,582.0
520202,"Purchasing, Procurement, Acquisitions, & Contracts Management",2015,529.0
520202,"Purchasing, Procurement, Acquisitions, & Contracts Management",2016,459.0
520202,"Purchasing, Procurement, Acquisitions, & Contracts Management",2017,401.0
520202,"Purchasing, Procurement, Acquisitions, & Contracts Management",2018,426.0
520202,"Purchasing, Procurement, Acquisitions, & Contracts Management",2019,376.0
520202,"Purchasing, Procurement, Acquisitions, & Contracts Management",2020,286.0
520202,"Purchasing, Procurement, Acquisitions, & Contracts Management",2021,326.0
520202,"Purchasing, Procurement, Acquisitions, & Contracts Management",2022,231.0
520202,"Purchasing, Procurement, Acquisitions, & Contracts Management",2023,255.0
520202,"Purchasing, Procurement, Acquisitions, & Contracts Management",2024,296.0
520203,"Logistics, Materials, & Supply Chain Management",2012,603.0
520203,"Logistics, Materials, & Supply Chain Management",2013,706.0
520203,"Logistics, Materials, & Supply Chain Management",2014,828.0
520203,"Logistics, Materials, & Supply Chain Management",2015,824.0
520203,"Logistics, Materials, & Supply Chain Management",2016,841.0
520203,"Logistics, Materials, & Supply Chain Management",2017,897.0
520203,"Logistics, Materials, & Supply Chain Management",2018,1002.0
520203,"Logistics, Materials, & Supply Chain Management",2019,972.0
520203,"Logistics, Materials, & Supply Chain Management",2020,1086.0
520203,"Logistics, Materials, & Supply Chain Management",2021,1183.0
520203,"Logistics, Materials, & Supply Chain Management",2022,1206.0
520203,"Logistics, Materials, & Supply Chain Management",2023,1226.0
520203,"Logistics, Materials, & Supply Chain Management",2024,1223.0
520204,Office Management & Supervision,2012,375.0
520204,Office Management & Supervision,2013,217.0
520204,Office Management & Supervision,2014,2.0
520204,Office Management & Supervision,2015,2.0
520204,Office Management & Supervision,2016,53.0
520204,Office Management & Supervision,2017,60.0
520204,Office Management & Supervision,2018,75.0
520204,Office Management & Supervision,2019,84.0
520204,Office Management & Supervision,2020,60.0
520204,Office Management & Supervision,2021,84.0
520204,Office Management & Supervision,2022,58.0
520204,Office Management & Supervision,2023,54.0
520204,Office Management & Supervision,2024,60.0
520205,Operations Management & Supervision,2012,939.0
520205,Operations Management & Supervision,2013,813.0
520205,Operations Management & Supervision,2014,900.0
520205,Operations Management & Supervision,2015,920.0
520205,Operations Management & Supervision,2016,896.0
520205,Operations Management & Supervision,2017,711.0
520205,Operations Management & Supervision,2018,643.0
520205,Operations Management & Supervision,2019,514.0
520205,Operations Management & Supervision,2020,388.0
520205,Operations Management & Supervision,2021,523.0
520205,Operations Management & Supervision,2022,364.0
520205,Operations Management & Supervision,2023,392.0
520205,Operations Management & Supervision,2024,608.0
520206,"Non-Profit, Public, & Organizational Management",2012,1540.0
520206,"Non-Profit, Public, & Organizational Management",2013,1888.0
520206,"Non-Profit, Public, & Organizational Management",2014,1815.0
520206,"Non-Profit, Public, & Organizational Management",2015,1636.0
520206,"Non-Profit, Public, & Organizational Management",2016,1747.0
520206,"Non-Profit, Public, & Organizational Management",2017,1777.0
520206,"Non-Profit, Public, & Organizational Management",2018,1862.0
520206,"Non-Profit, Public, & Organizational Management",2019,1937.0
520206,"Non-Profit, Public, & Organizational Management",2020,1902.0
520206,"Non-Profit, Public, & Organizational Management",2021,1779.0
520206,"Non-Profit, Public, & Organizational Management",2022,1604.0
520206,"Non-Profit, Public, & Organizational Management",2023,1406.0
520206,"Non-Profit, Public, & Organizational Management",2024,1297.0
520207,Customer Service Management,2012,2.0
520207,Customer Service Management,2013,2.0
520207,Customer Service Management,2014,1.0
520207,Customer Service Management,2015,5.0
520207,Customer Service Management,2016,5.0
520207,Customer Service Management,2017,9.0
520207,Customer Service Management,2018,2.0
520207,Customer Service Management,2019,2.0
520207,Customer Service Management,2020,2.0
520207,Customer Service Management,2021,0.0
520207,Customer Service Management,2022,0.0
520207,Customer Service Management,2023,0.0
520207,Customer Service Management,2024,18.0
520208,E-Commerce,2012,213.0
520208,E-Commerce,2013,146.0
520208,E-Commerce,2014,190.0
520208,E-Commerce,2015,158.0
520208,E-Commerce,2016,135.0
520208,E-Commerce,2017,67.0
520208,E-Commerce,2018,51.0
520208,E-Commerce,2019,31.0
520208,E-Commerce,2020,22.0
520208,E-Commerce,2021,21.0
520208,E-Commerce,2022,80.0
520208,E-Commerce,2023,70.0
520208,E-Commerce,2024,58.0
520209,Transportation Management,2012,46.0
520209,Transportation Management,2013,111.0
520209,Transportation Management,2014,121.0
520209,Transportation Management,2015,124.0
520209,Transportation Management,2016,120.0
520209,Transportation Management,2017,149.0
520209,Transportation Management,2018,147.0
520209,Transportation Management,2019,130.0
520209,Transportation Management,2020,119.0
520209,Transportation Management,2021,116.0
520209,Transportation Management,2022,129.0
520209,Transportation Management,2023,136.0
520209,Transportation Management,2024,101.0
520210,Research & Development Management,2012,26.0
520210,Research & Development Management,2013,33.0
520210,Research & Development Management,2014,47.0
520210,Research & Development Management,2015,49.0
520210,Research & Development Management,2016,151.0
520210,Research & Development Management,2017,189.0
520210,Research & Development Management,2018,164.0
520210,Research & Development Management,2019,159.0
520210,Research & Development Management,2020,162.0
520210,Research & Development Management,2021,187.0
520210,Research & Development Management,2022,214.0
520210,Research & Development Management,2023,225.0
520210,Research & Development Management,2024,210.0
520211,Project Management,2012,634.0
520211,Project Management,2013,710.0
520211,Project Management,2014,1221.0
520211,Project Management,2015,1071.0
520211,Project Management,2016,1225.0
520211,Project Management,2017,1025.0
520211,Project Management,2018,1249.0
520211,Project Management,2019,1231.0
520211,Project Management,2020,1360.0
520211,Project Management,2021,1583.0
520211,Project Management,2022,1491.0
520211,Project Management,2023,1470.0
520211,Project Management,2024,1405.0
520212,Retail Management,2014,10.0
520212,Retail Management,2015,51.0
520212,Retail Management,2016,62.0
520212,Retail Management,2017,68.0
520212,Retail Management,2018,97.0
520212,Retail Management,2019,101.0
520212,Retail Management,2020,96.0
520212,Retail Management,2021,104.0
520212,Retail Management,2022,96.0
520212,Retail Management,2023,72.0
520212,Retail Management,2024,81.0
520213,Organizational Leadership,2012,1645.0
520213,Organizational Leadership,2013,2071.0
520213,Organizational Leadership,2014,2902.0
520213,Organizational Leadership,2015,3552.0
520213,Organizational Leadership,2016,4270.0
520213,Organizational Leadership,2017,5257.0
520213,Organizational Leadership,2018,5740.0
520213,Organizational Leadership,2019,6280.0
520213,Organizational Leadership,2020,6433.0
520213,Organizational Leadership,2021,7089.0
520213,Organizational Leadership,2022,6873.0
520213,Organizational Leadership,2023,6786.0
520213,Organizational Leadership,2024,6770.0
520215,Risk Management,2023,0.0
520215,Risk Management,2024,3.0
520216,Science/Technology Management,2020,93.0
520216,Science/Technology Management,2021,185.0
520216,Science/Technology Management,2022,143.0
520216,Science/Technology Management,2023,102.0
520216,Science/Technology Management,2024,97.0
520299,"Other Business Administration, Management, & Operations",2012,4948.0
520299,"Other Business Administration, Management, & Operations",2013,5420.0
520299,"Other Business Administration, Management, & Operations",2014,6057.0
520299,"Other Business Administration, Management, & Operations",2015,5523.0
520299,"Other Business Administration, Management, & Operations",2016,5645.0
520299,"Other Business Administration, Management, & Operations",2017,5808.0
520299,"Other Business Administration, Management, & Operations",2018,5837.0
520299,"Other Business Administration, Management, & Operations",2019,5615.0
520299,"Other Business Administration, Management, & Operations",2020,5132.0
520299,"Other Business Administration, Management, & Operations",2021,3867.0
520299,"Other Business Administration, Management, & Operations",2022,3866.0
520299,"Other Business Administration, Management, & Operations",2023,3620.0
520299,"Other Business Administration, Management, & Operations",2024,3392.0
520301,Accounting,2012,15560.0
520301,Accounting,2013,16739.0
520301,Accounting,2014,18506.0
520301,Accounting,2015,19456.0
520301,Accounting,2016,19894.0
520301,Accounting,2017,19706.0
520301,Accounting,2018,19871.0
520301,Accounting,2019,19244.0
520301,Accounting,2020,17582.0
520301,Accounting,2021,16746.0
520301,Accounting,2022,15668.0
520301,Accounting,2023,14622.0
520301,Accounting,2024,12504.0
520302,Accounting Technology & Bookkeeping,2012,0.0
520302,Accounting Technology & Bookkeeping,2020,1.0
520303,Auditing,2012,30.0
520303,Auditing,2013,135.0
520303,Auditing,2014,66.0
520303,Auditing,2015,78.0
520303,Auditing,2016,87.0
520303,Auditing,2017,78.0
520303,Auditing,2018,126.0
520303,Auditing,2019,114.0
520303,Auditing,2020,101.0
520303,Auditing,2021,78.0
520303,Auditing,2022,76.0
520303,Auditing,2023,59.0
520303,Auditing,2024,54.0
520304,Accounting & Finance,2012,493.0
520304,Accounting & Finance,2013,1533.0
520304,Accounting & Finance,2014,1259.0
520304,Accounting & Finance,2015,1054.0
520304,Accounting & Finance,2016,930.0
520304,Accounting & Finance,2017,948.0
520304,Accounting & Finance,2018,870.0
520304,Accounting & Finance,2019,779.0
520304,Accounting & Finance,2020,729.0
520304,Accounting & Finance,2021,696.0
520304,Accounting & Finance,2022,717.0
520304,Accounting & Finance,2023,600.0
520304,Accounting & Finance,2024,541.0
520305,Accounting & Business Management,2012,299.0
520305,Accounting & Business Management,2013,264.0
520305,Accounting & Business Management,2014,291.0
520305,Accounting & Business Management,2015,242.0
520305,Accounting & Business Management,2016,361.0
520305,Accounting & Business Management,2017,440.0
520305,Accounting & Business Management,2018,407.0
520305,Accounting & Business Management,2019,447.0
520305,Accounting & Business Management,2020,388.0
520305,Accounting & Business Management,2021,367.0
520305,Accounting & Business Management,2022,415.0
520305,Accounting & Business Management,2023,357.0
520305,Accounting & Business Management,2024,289.0
520399,Other Accounting & Related Services,2012,357.0
520399,Other Accounting & Related Services,2013,217.0
520399,Other Accounting & Related Services,2014,266.0
520399,Other Accounting & Related Services,2015,255.0
520399,Other Accounting & Related Services,2016,240.0
520399,Other Accounting & Related Services,2017,179.0
520399,Other Accounting & Related Services,2018,208.0
520399,Other Accounting & Related Services,2019,186.0
520399,Other Accounting & Related Services,2020,226.0
520399,Other Accounting & Related Services,2021,300.0
520399,Other Accounting & Related Services,2022,279.0
520399,Other Accounting & Related Services,2023,250.0
520399,Other Accounting & Related Services,2024,97.0
520401,General Administrative Assistant & Secretarial Science,2012,0.0
520401,General Administrative Assistant & Secretarial Science,2013,0.0
520401,General Administrative Assistant & Secretarial Science,2014,0.0
520401,General Administrative Assistant & Secretarial Science,2015,0.0
520401,General Administrative Assistant & Secretarial Science,2018,1.0
520402,Executive Assistant,2016,1.0
520407,"Business, Office Automation, Technology, & Data Entry",2016,4.0
520409,"Parts, Warehousing, & Inventory Management Operations",2012,5.0
520409,"Parts, Warehousing, & Inventory Management Operations",2013,6.0
520499,Other Business Operations Support & Secretarial Services,2012,71.0
520499,Other Business Operations Support & Secretarial Services,2013,53.0
520499,Other Business Operations Support & Secretarial Services,2014,49.0
520499,Other Business Operations Support & Secretarial Services,2015,34.0
520499,Other Business Operations Support & Secretarial Services,2016,0.0
520499,Other Business Operations Support & Secretarial Services,2017,15.0
520499,Other Business Operations Support & Secretarial Services,2018,0.0
520499,Other Business Operations Support & Secretarial Services,2019,0.0
520501,Business & Corporate Communications,2012,170.0
520501,Business & Corporate Communications,2013,134.0
520501,Business & Corporate Communications,2014,123.0
520501,Business & Corporate Communications,2015,86.0
520501,Business & Corporate Communications,2016,101.0
520501,Business & Corporate Communications,2017,85.0
520501,Business & Corporate Communications,2018,72.0
520501,Business & Corporate Communications,2019,72.0
520501,Business & Corporate Communications,2020,43.0
520501,Business & Corporate Communications,2021,59.0
520501,Business & Corporate Communications,2022,52.0
520501,Business & Corporate Communications,2023,92.0
520501,Business & Corporate Communications,2024,90.0
520599,"Business/Corporate Communications, Other",2021,0.0
520599,"Business/Corporate Communications, Other",2022,0.0
520599,"Business/Corporate Communications, Other",2023,3.0
520599,"Business/Corporate Communications, Other",2024,12.0
520601,Business & Managerial Economics,2012,399.0
520601,Business & Managerial Economics,2013,399.0
520601,Business & Managerial Economics,2014,323.0
520601,Business & Managerial Economics,2015,326.0
520601,Business & Managerial Economics,2016,306.0
520601,Business & Managerial Economics,2017,315.0
520601,Business & Managerial Economics,2018,253.0
520601,Business & Managerial Economics,2019,214.0
520601,Business & Managerial Economics,2020,172.0
520601,Business & Managerial Economics,2021,105.0
520601,Business & Managerial Economics,2022,71.0
520601,Business & Managerial Economics,2023,56.0
520601,Business & Managerial Economics,2024,37.0
520701,Entrepreneurial Studies,2012,830.0
520701,Entrepreneurial Studies,2013,857.0
520701,Entrepreneurial Studies,2014,817.0
520701,Entrepreneurial Studies,2015,847.0
520701,Entrepreneurial Studies,2016,946.0
520701,Entrepreneurial Studies,2017,782.0
520701,Entrepreneurial Studies,2018,783.0
520701,Entrepreneurial Studies,2019,929.0
520701,Entrepreneurial Studies,2020,935.0
520701,Entrepreneurial Studies,2021,869.0
520701,Entrepreneurial Studies,2022,896.0
520701,Entrepreneurial Studies,2023,1015.0
520701,Entrepreneurial Studies,2024,1031.0
520703,Small Business Administration & Management,2012,21.0
520703,Small Business Administration & Management,2013,20.0
520703,Small Business Administration & Management,2014,20.0
520703,Small Business Administration & Management,2015,20.0
520703,Small Business Administration & Management,2016,17.0
520703,Small Business Administration & Management,2017,27.0
520703,Small Business Administration & Management,2018,9.0
520703,Small Business Administration & Management,2019,16.0
520703,Small Business Administration & Management,2020,5.0
520703,Small Business Administration & Management,2021,5.0
520703,Small Business Administration & Management,2022,2.0
520703,Small Business Administration & Management,2023,0.0
520703,Small Business Administration & Management,2024,0.0
520704,Social Entrepreneurship,2020,0.0
520704,Social Entrepreneurship,2021,4.0
520704,Social Entrepreneurship,2022,7.0
520704,Social Entrepreneurship,2023,6.0
520704,Social Entrepreneurship,2024,3.0
520799,Other Small Business & Entrepreneurial Operations,2012,54.0
520799,Other Small Business & Entrepreneurial Operations,2013,36.0
520799,Other Small Business & Entrepreneurial Operations,2014,13.0
520799,Other Small Business & Entrepreneurial Operations,2015,42.0
520799,Other Small Business & Entrepreneurial Operations,2016,71.0
520799,Other Small Business & Entrepreneurial Operations,2017,94.0
520799,Other Small Business & Entrepreneurial Operations,2018,92.0
520799,Other Small Business & Entrepreneurial Operations,2019,226.0
520799,Other Small Business & Entrepreneurial Operations,2020,224.0
520799,Other Small Business & Entrepreneurial Operations,2021,204.0
520799,Other Small Business & Entrepreneurial Operations,2022,166.0
520799,Other Small Business & Entrepreneurial Operations,2023,107.0
520799,Other Small Business & Entrepreneurial Operations,2024,103.0
520801,General Finance,2012,6273.0
520801,General Finance,2013,6697.0
520801,General Finance,2014,7139.0
520801,General Finance,2015,7244.0
520801,General Finance,2016,7235.0
520801,General Finance,2017,6602.0
520801,General Finance,2018,5912.0
520801,General Finance,2019,5163.0
520801,General Finance,2020,4977.0
520801,General Finance,2021,4166.0
520801,General Finance,2022,4292.0
520801,General Finance,2023,3796.0
520801,General Finance,2024,3153.0
520803,Banking & Financial Support Services,2012,126.0
520803,Banking & Financial Support Services,2013,102.0
520803,Banking & Financial Support Services,2014,49.0
520803,Banking & Financial Support Services,2015,45.0
520803,Banking & Financial Support Services,2016,42.0
520803,Banking & Financial Support Services,2017,63.0
520803,Banking & Financial Support Services,2018,34.0
520803,Banking & Financial Support Services,2019,19.0
520803,Banking & Financial Support Services,2020,13.0
520803,Banking & Financial Support Services,2021,5.0
520803,Banking & Financial Support Services,2022,9.0
520803,Banking & Financial Support Services,2023,8.0
520803,Banking & Financial Support Services,2024,14.0
520804,Financial Planning & Services,2012,286.0
520804,Financial Planning & Services,2013,302.0
520804,Financial Planning & Services,2014,345.0
520804,Financial Planning & Services,2015,312.0
520804,Financial Planning & Services,2016,306.0
520804,Financial Planning & Services,2017,283.0
520804,Financial Planning & Services,2018,267.0
520804,Financial Planning & Services,2019,202.0
520804,Financial Planning & Services,2020,187.0
520804,Financial Planning & Services,2021,179.0
520804,Financial Planning & Services,2022,198.0
520804,Financial Planning & Services,2023,183.0
520804,Financial Planning & Services,2024,234.0
520806,International Finance,2012,34.0
520806,International Finance,2013,31.0
520806,International Finance,2014,40.0
520806,International Finance,2015,48.0
520806,International Finance,2016,34.0
520806,International Finance,2017,39.0
520806,International Finance,2018,30.0
520806,International Finance,2019,13.0
520806,International Finance,2020,19.0
520806,International Finance,2021,21.0
520806,International Finance,2022,23.0
520806,International Finance,2023,10.0
520806,International Finance,2024,2.0
520807,Investments & Securities,2012,194.0
520807,Investments & Securities,2013,254.0
520807,Investments & Securities,2014,224.0
520807,Investments & Securities,2015,195.0
520807,Investments & Securities,2016,202.0
520807,Investments & Securities,2017,152.0
520807,Investments & Securities,2018,150.0
520807,Investments & Securities,2019,58.0
520807,Investments & Securities,2020,53.0
520807,Investments & Securities,2021,47.0
520807,Investments & Securities,2022,57.0
520807,Investments & Securities,2023,36.0
520807,Investments & Securities,2024,19.0
520808,Public Finance,2012,0.0
520808,Public Finance,2013,0.0
520808,Public Finance,2014,0.0
520808,Public Finance,2015,2.0
520808,Public Finance,2016,14.0
520808,Public Finance,2017,25.0
520808,Public Finance,2018,14.0
520808,Public Finance,2019,15.0
520808,Public Finance,2020,10.0
520808,Public Finance,2021,20.0
520808,Public Finance,2022,17.0
520808,Public Finance,2023,6.0
520808,Public Finance,2024,20.0
520810,Financial Risk Management,2020,1.0
520810,Financial Risk Management,2021,1.0
520810,Financial Risk Management,2022,0.0
520810,Financial Risk Management,2023,2.0
520810,Financial Risk Management,2024,0.0
520899,Other Finance & Financial Management Services,2012,195.0
520899,Other Finance & Financial Management Services,2013,187.0
520899,Other Finance & Financial Management Services,2014,287.0
520899,Other Finance & Financial Management Services,2015,93.0
520899,Other Finance & Financial Management Services,2016,132.0
520899,Other Finance & Financial Management Services,2017,137.0
520899,Other Finance & Financial Management Services,2018,128.0
520899,Other Finance & Financial Management Services,2019,109.0
520899,Other Finance & Financial Management Services,2020,93.0
520899,Other Finance & Financial Management Services,2021,105.0
520899,Other Finance & Financial Management Services,2022,136.0
520899,Other Finance & Financial Management Services,2023,132.0
520899,Other Finance & Financial Management Services,2024,109.0
520901,General Hospitality Management,2012,430.0
520901,General Hospitality Management,2013,468.0
520901,General Hospitality Management,2014,469.0
520901,General Hospitality Management,2015,571.0
520901,General Hospitality Management,2016,487.0
520901,General Hospitality Management,2017,472.0
520901,General Hospitality Management,2018,545.0
520901,General Hospitality Management,2019,594.0
520901,General Hospitality Management,2020,674.0
520901,General Hospitality Management,2021,701.0
520901,General Hospitality Management,2022,886.0
520901,General Hospitality Management,2023,834.0
520901,General Hospitality Management,2024,784.0
520903,Tourism & Travel Services Management,2012,172.0
520903,Tourism & Travel Services Management,2013,108.0
520903,Tourism & Travel Services Management,2014,130.0
520903,Tourism & Travel Services Management,2015,130.0
520903,Tourism & Travel Services Management,2016,85.0
520903,Tourism & Travel Services Management,2017,102.0
520903,Tourism & Travel Services Management,2018,108.0
520903,Tourism & Travel Services Management,2019,112.0
520903,Tourism & Travel Services Management,2020,77.0
520903,Tourism & Travel Services Management,2021,81.0
520903,Tourism & Travel Services Management,2022,87.0
520903,Tourism & Travel Services Management,2023,64.0
520903,Tourism & Travel Services Management,2024,54.0
520904,Hotel Administration & Management,2012,108.0
520904,Hotel Administration & Management,2013,127.0
520904,Hotel Administration & Management,2014,180.0
520904,Hotel Administration & Management,2015,144.0
520904,Hotel Administration & Management,2016,137.0
520904,Hotel Administration & Management,2017,99.0
520904,Hotel Administration & Management,2018,106.0
520904,Hotel Administration & Management,2019,117.0
520904,Hotel Administration & Management,2020,80.0
520904,Hotel Administration & Management,2021,98.0
520904,Hotel Administration & Management,2022,128.0
520904,Hotel Administration & Management,2023,144.0
520904,Hotel Administration & Management,2024,125.0
520905,Restaurant & Food Services Management,2013,2.0
520905,Restaurant & Food Services Management,2014,0.0
520905,Restaurant & Food Services Management,2015,0.0
520905,Restaurant & Food Services Management,2016,0.0
520905,Restaurant & Food Services Management,2017,0.0
520905,Restaurant & Food Services Management,2018,1.0
520905,Restaurant & Food Services Management,2019,1.0
520905,Restaurant & Food Services Management,2020,15.0
520905,Restaurant & Food Services Management,2021,64.0
520905,Restaurant & Food Services Management,2022,58.0
520905,Restaurant & Food Services Management,2023,61.0
520905,Restaurant & Food Services Management,2024,51.0
520906,Resort Management,2015,0.0
520906,Resort Management,2016,0.0
520906,Resort Management,2017,0.0
520906,Resort Management,2018,0.0
520906,Resort Management,2019,0.0
520906,Resort Management,2020,0.0
520906,Resort Management,2021,0.0
520907,Meeting & Event Planning,2015,1.0
520907,Meeting & Event Planning,2016,1.0
520907,Meeting & Event Planning,2017,2.0
520907,Meeting & Event Planning,2018,6.0
520907,Meeting & Event Planning,2019,6.0
520907,Meeting & Event Planning,2020,4.0
520907,Meeting & Event Planning,2021,30.0
520907,Meeting & Event Planning,2022,90.0
520907,Meeting & Event Planning,2023,76.0
520907,Meeting & Event Planning,2024,71.0
520908,Casino Management,2019,1.0
520908,Casino Management,2020,0.0
520908,Casino Management,2021,0.0
520908,Casino Management,2022,0.0
520910,Brewery/Brewpub Operations/Management,2022,0.0
520910,Brewery/Brewpub Operations/Management,2023,0.0
520910,Brewery/Brewpub Operations/Management,2024,3.0
520999,Other Hospitality Administration & Management,2012,127.0
520999,Other Hospitality Administration & Management,2013,153.0
520999,Other Hospitality Administration & Management,2014,69.0
520999,Other Hospitality Administration & Management,2015,63.0
520999,Other Hospitality Administration & Management,2016,64.0
520999,Other Hospitality Administration & Management,2017,70.0
520999,Other Hospitality Administration & Management,2018,72.0
520999,Other Hospitality Administration & Management,2019,65.0
520999,Other Hospitality Administration & Management,2020,65.0
520999,Other Hospitality Administration & Management,2021,58.0
520999,Other Hospitality Administration & Management,2022,48.0
520999,Other Hospitality Administration & Management,2023,47.0
520999,Other Hospitality Administration & Management,2024,34.0
521001,General Human Resources Management & Personnel Administration,2012,3324.0
521001,General Human Resources Management & Personnel Administration,2013,4400.0
521001,General Human Resources Management & Personnel Administration,2014,4722.0
521001,General Human Resources Management & Personnel Administration,2015,4652.0
521001,General Human Resources Management & Personnel Administration,2016,4887.0
521001,General Human Resources Management & Personnel Administration,2017,4758.0
521001,General Human Resources Management & Personnel Administration,2018,5025.0
521001,General Human Resources Management & Personnel Administration,2019,5132.0
521001,General Human Resources Management & Personnel Administration,2020,5416.0
521001,General Human Resources Management & Personnel Administration,2021,6010.0
521001,General Human Resources Management & Personnel Administration,2022,5746.0
521001,General Human Resources Management & Personnel Administration,2023,5341.0
521001,General Human Resources Management & Personnel Administration,2024,5218.0
521002,Labor & Industrial Relations,2012,747.0
521002,Labor & Industrial Relations,2013,806.0
521002,Labor & Industrial Relations,2014,822.0
521002,Labor & Industrial Relations,2015,823.0
521002,Labor & Industrial Relations,2016,766.0
521002,Labor & Industrial Relations,2017,699.0
521002,Labor & Industrial Relations,2018,745.0
521002,Labor & Industrial Relations,2019,663.0
521002,Labor & Industrial Relations,2020,653.0
521002,Labor & Industrial Relations,2021,606.0
521002,Labor & Industrial Relations,2022,551.0
521002,Labor & Industrial Relations,2023,504.0
521002,Labor & Industrial Relations,2024,446.0
521003,Organizational Behavior Studies,2012,2626.0
521003,Organizational Behavior Studies,2013,2419.0
521003,Organizational Behavior Studies,2014,2329.0
521003,Organizational Behavior Studies,2015,2086.0
521003,Organizational Behavior Studies,2016,1830.0
521003,Organizational Behavior Studies,2017,1611.0
521003,Organizational Behavior Studies,2018,1386.0
521003,Organizational Behavior Studies,2019,1103.0
521003,Organizational Behavior Studies,2020,1067.0
521003,Organizational Behavior Studies,2021,1186.0
521003,Organizational Behavior Studies,2022,972.0
521003,Organizational Behavior Studies,2023,885.0
521003,Organizational Behavior Studies,2024,914.0
521004,Labor Studies,2012,22.0
521004,Labor Studies,2013,25.0
521004,Labor Studies,2014,25.0
521004,Labor Studies,2015,20.0
521004,Labor Studies,2016,20.0
521004,Labor Studies,2017,20.0
521004,Labor Studies,2018,17.0
521004,Labor Studies,2019,22.0
521004,Labor Studies,2020,41.0
521004,Labor Studies,2021,52.0
521004,Labor Studies,2022,47.0
521004,Labor Studies,2023,37.0
521004,Labor Studies,2024,52.0
521005,Human Resource Development,2012,1062.0
521005,Human Resource Development,2013,1137.0
521005,Human Resource Development,2014,1225.0
521005,Human Resource Development,2015,1070.0
521005,Human Resource Development,2016,975.0
521005,Human Resource Development,2017,1042.0
521005,Human Resource Development,2018,979.0
521005,Human Resource Development,2019,972.0
521005,Human Resource Development,2020,987.0
521005,Human Resource Development,2021,1079.0
521005,Human Resource Development,2022,1078.0
521005,Human Resource Development,2023,880.0
521005,Human Resource Development,2024,819.0
521006,Executive/Career Coaching,2021,12.0
521006,Executive/Career Coaching,2022,28.0
521006,Executive/Career Coaching,2023,27.0
521006,Executive/Career Coaching,2024,29.0
521099,Other Human Resources Management & Services,2012,1551.0
521099,Other Human Resources Management & Services,2013,1490.0
521099,Other Human Resources Management & Services,2014,1226.0
521099,Other Human Resources Management & Services,2015,1166.0
521099,Other Human Resources Management & Services,2016,1031.0
521099,Other Human Resources Management & Services,2017,1156.0
521099,Other Human Resources Management & Services,2018,1145.0
521099,Other Human Resources Management & Services,2019,1051.0
